GeoFIPS,state,Region,year,value,Population,Personal Income (dollar)
30000,Montana,Rocky Mountain,1975,"$4,478.70","749,208","$5,978.00"
30000,Montana,Rocky Mountain,1976,"$4,806.50","758,521","$6,337.00"
30000,Montana,Rocky Mountain,1977,"$5,197.90","771,354","$6,739.00"
30000,Montana,Rocky Mountain,1978,"$6,090.50","784,043","$7,768.00"
30000,Montana,Rocky Mountain,1979,"$6,549.40","789,167","$8,299.00"
30000,Montana,Rocky Mountain,1980,"$7,215.70","788,752","$9,148.00"
30000,Montana,Rocky Mountain,1981,"$8,194.40","795,325","$10,303.00"
30000,Montana,Rocky Mountain,1982,"$8,632.60","803,984","$10,737.00"
30000,Montana,Rocky Mountain,1983,"$9,082.30","814,029","$11,157.00"
30000,Montana,Rocky Mountain,1984,"$9,594.00","820,904","$11,687.00"
30000,Montana,Rocky Mountain,1985,"$9,735.90","822,320","$11,840.00"
30000,Montana,Rocky Mountain,1986,"$10,122.80","813,738","$12,440.00"
30000,Montana,Rocky Mountain,1987,"$10,355.10","805,064","$12,862.00"
30000,Montana,Rocky Mountain,1988,"$10,679.80","800,200","$13,346.00"
30000,Montana,Rocky Mountain,1989,"$11,763.60","799,634","$14,711.00"
30000,Montana,Rocky Mountain,1990,"$12,379.20","800,204","$15,470.00"
30000,Montana,Rocky Mountain,1991,"$13,216.60","809,680","$16,323.00"
30000,Montana,Rocky Mountain,1992,"$14,009.30","825,770","$16,965.00"
30000,Montana,Rocky Mountain,1993,"$15,154.00","844,761","$17,939.00"
30000,Montana,Rocky Mountain,1994,"$15,574.40","861,306","$18,082.00"
30000,Montana,Rocky Mountain,1995,"$16,400.00","876,553","$18,710.00"
30000,Montana,Rocky Mountain,1996,"$17,173.60","886,254","$19,378.00"
30000,Montana,Rocky Mountain,1997,"$17,910.20","889,865","$20,127.00"
30000,Montana,Rocky Mountain,1998,"$19,125.70","892,431","$21,431.00"
30000,Montana,Rocky Mountain,1999,"$19,496.90","897,507","$21,723.00"
30000,Montana,Rocky Mountain,2000,"$20,770.50","903,773","$22,982.00"
30000,Montana,Rocky Mountain,2001,"$21,685.20","906,961","$23,910.00"
30000,Montana,Rocky Mountain,2002,"$22,350.30","911,667","$24,516.00"
30000,Montana,Rocky Mountain,2003,"$24,015.20","919,630","$26,114.00"
30000,Montana,Rocky Mountain,2004,"$26,072.20","930,009","$28,034.00"
30000,Montana,Rocky Mountain,2005,"$28,052.00","940,102","$29,839.00"
30000,Montana,Rocky Mountain,2006,"$30,362.70","952,692","$31,870.00"
30000,Montana,Rocky Mountain,2007,"$32,646.80","964,706","$33,841.00"
30000,Montana,Rocky Mountain,2008,"$34,730.50","976,415","$35,569.00"
30000,Montana,Rocky Mountain,2009,"$33,926.60","983,982","$34,479.00"
30000,Montana,Rocky Mountain,2010,"$35,670.90","990,874","$35,999.00"
30000,Montana,Rocky Mountain,2011,"$38,082.70","998,243","$38,150.00"
30000,Montana,Rocky Mountain,2012,"$40,436.90","1,005,475","$40,217.00"
30000,Montana,Rocky Mountain,2013,"$40,786.00","1,016,046","$40,142.00"
30000,Montana,Rocky Mountain,2014,"$42,901.40","1,025,126","$41,850.00"
30000,Montana,Rocky Mountain,2015,"$44,583.30","1,034,544","$43,095.00"
30000,Montana,Rocky Mountain,2016,"$45,283.30","1,045,768","$43,301.00"
30000,Montana,Rocky Mountain,2017,"$48,003.30","1,058,073","$45,369.00"
30000,Montana,Rocky Mountain,2018,"$50,352.00","1,066,610","$47,208.00"
30000,Montana,Rocky Mountain,2019,"$53,402.30","1,075,495","$49,654.00"
30000,Montana,Rocky Mountain,2020,"$58,241.50","1,087,156","$53,572.00"
30000,Montana,Rocky Mountain,2021,"$65,539.60","1,106,416","$59,236.00"
30000,Montana,Rocky Mountain,2022,"$69,666.50","1,121,533","$62,117.00"
30000,Montana,Rocky Mountain,2023,"$74,870.40","1,130,612","$66,221.00"
30000,Montana,Rocky Mountain,2024,"$78,741.60","1,137,557","$69,220.00"
30000,Montana,Rocky Mountain,2025,"$82,807.20","1,144,694","$72,340.00"
31000,Nebraska,Plains,1929,$803.00,"1,375,000",$584.00
31000,Nebraska,Plains,1930,$704.10,"1,380,000",$510.00
31000,Nebraska,Plains,1931,$566.10,"1,384,000",$409.00
31000,Nebraska,Plains,1932,$419.40,"1,386,000",$303.00
31000,Nebraska,Plains,1933,$378.60,"1,385,000",$273.00
31000,Nebraska,Plains,1934,$364.70,"1,382,000",$264.00
31000,Nebraska,Plains,1935,$556.20,"1,375,000",$405.00
31000,Nebraska,Plains,1936,$535.80,"1,358,000",$395.00
31000,Nebraska,Plains,1937,$554.00,"1,339,000",$414.00
31000,Nebraska,Plains,1938,$532.80,"1,326,000",$402.00
31000,Nebraska,Plains,1939,$525.70,"1,318,000",$399.00
31000,Nebraska,Plains,1940,$578.60,"1,316,000",$440.00
31000,Nebraska,Plains,1941,$697.60,"1,272,000",$548.00
31000,Nebraska,Plains,1942,"$1,024.80","1,245,000",$823.00
31000,Nebraska,Plains,1943,"$1,271.20","1,235,000","$1,029.00"
31000,Nebraska,Plains,1944,"$1,336.90","1,214,000","$1,101.00"
31000,Nebraska,Plains,1945,"$1,448.00","1,210,000","$1,197.00"
31000,Nebraska,Plains,1946,"$1,490.80","1,256,000","$1,187.00"
31000,Nebraska,Plains,1947,"$1,607.00","1,266,000","$1,269.00"
31000,Nebraska,Plains,1948,"$1,955.00","1,265,000","$1,545.00"
31000,Nebraska,Plains,1949,"$1,771.60","1,302,000","$1,361.00"
31000,Nebraska,Plains,1950,"$2,100.70","1,327,000","$1,583.00"
31000,Nebraska,Plains,1951,"$2,193.50","1,316,000","$1,667.00"
31000,Nebraska,Plains,1952,"$2,355.80","1,311,000","$1,797.00"
31000,Nebraska,Plains,1953,"$2,247.00","1,318,000","$1,705.00"
31000,Nebraska,Plains,1954,"$2,403.00","1,340,000","$1,793.00"
31000,Nebraska,Plains,1955,"$2,326.20","1,374,000","$1,693.00"
31000,Nebraska,Plains,1956,"$2,399.50","1,397,000","$1,718.00"
31000,Nebraska,Plains,1957,"$2,782.60","1,394,000","$1,996.00"
31000,Nebraska,Plains,1958,"$2,914.80","1,383,000","$2,108.00"
31000,Nebraska,Plains,1959,"$2,950.00","1,397,000","$2,112.00"
31000,Nebraska,Plains,1960,"$3,140.30","1,417,000","$2,216.00"
31000,Nebraska,Plains,1961,"$3,214.30","1,446,000","$2,223.00"
31000,Nebraska,Plains,1962,"$3,493.50","1,464,000","$2,386.00"
31000,Nebraska,Plains,1963,"$3,591.00","1,476,000","$2,433.00"
31000,Nebraska,Plains,1964,"$3,691.40","1,482,000","$2,491.00"
31000,Nebraska,Plains,1965,"$4,060.90","1,471,000","$2,761.00"
31000,Nebraska,Plains,1966,"$4,360.30","1,456,000","$2,995.00"
31000,Nebraska,Plains,1967,"$4,512.70","1,457,000","$3,097.00"
31000,Nebraska,Plains,1968,"$4,815.30","1,467,000","$3,282.00"
31000,Nebraska,Plains,1969,"$5,379.30","1,474,000","$3,649.00"
31000,Nebraska,Plains,1970,"$5,798.40","1,487,963","$3,897.00"
31000,Nebraska,Plains,1971,"$6,368.80","1,504,208","$4,234.00"
31000,Nebraska,Plains,1972,"$7,052.50","1,518,293","$4,645.00"
31000,Nebraska,Plains,1973,"$8,225.70","1,528,517","$5,382.00"
31000,Nebraska,Plains,1974,"$8,565.10","1,537,809","$5,570.00"
31000,Nebraska,Plains,1975,"$9,766.40","1,541,440","$6,336.00"
31000,Nebraska,Plains,1976,"$10,217.40","1,548,901","$6,597.00"
31000,Nebraska,Plains,1977,"$11,073.10","1,554,466","$7,123.00"
31000,Nebraska,Plains,1978,"$12,810.90","1,560,826","$8,208.00"
31000,Nebraska,Plains,1979,"$13,835.00","1,564,356","$8,844.00"
31000,Nebraska,Plains,1980,"$14,766.40","1,572,296","$9,392.00"
31000,Nebraska,Plains,1981,"$17,139.10","1,578,517","$10,858.00"
31000,Nebraska,Plains,1982,"$18,416.00","1,581,776","$11,643.00"
31000,Nebraska,Plains,1983,"$19,059.90","1,584,293","$12,031.00"
31000,Nebraska,Plains,1984,"$21,199.00","1,588,638","$13,344.00"
31000,Nebraska,Plains,1985,"$22,345.00","1,584,661","$14,101.00"
31000,Nebraska,Plains,1986,"$22,995.30","1,574,328","$14,606.00"
31000,Nebraska,Plains,1987,"$23,979.70","1,566,544","$15,307.00"
31000,Nebraska,Plains,1988,"$25,708.40","1,571,477","$16,359.00"
31000,Nebraska,Plains,1989,"$27,277.10","1,574,858","$17,320.00"
31000,Nebraska,Plains,1990,"$29,237.90","1,581,660","$18,486.00"
31000,Nebraska,Plains,1991,"$30,344.00","1,595,919","$19,014.00"
31000,Nebraska,Plains,1992,"$32,191.20","1,611,687","$19,974.00"
31000,Nebraska,Plains,1993,"$33,258.80","1,625,590","$20,460.00"
31000,Nebraska,Plains,1994,"$35,389.60","1,639,041","$21,592.00"
31000,Nebraska,Plains,1995,"$37,383.30","1,656,992","$22,561.00"
31000,Nebraska,Plains,1996,"$40,706.80","1,673,740","$24,321.00"
31000,Nebraska,Plains,1997,"$41,958.20","1,686,418","$24,880.00"
31000,Nebraska,Plains,1998,"$44,747.00","1,695,816","$26,387.00"
31000,Nebraska,Plains,1999,"$46,824.40","1,704,764","$27,467.00"
31000,Nebraska,Plains,2000,"$49,570.30","1,713,820","$28,924.00"
31000,Nebraska,Plains,2001,"$51,911.80","1,719,836","$30,184.00"
31000,Nebraska,Plains,2002,"$52,804.30","1,728,292","$30,553.00"
31000,Nebraska,Plains,2003,"$56,102.20","1,738,643","$32,268.00"
31000,Nebraska,Plains,2004,"$58,597.20","1,749,370","$33,496.00"
31000,Nebraska,Plains,2005,"$60,598.10","1,761,497","$34,401.00"
31000,Nebraska,Plains,2006,"$63,317.20","1,772,693","$35,718.00"
31000,Nebraska,Plains,2007,"$68,098.60","1,783,440","$38,184.00"
31000,Nebraska,Plains,2008,"$72,377.30","1,796,378","$40,291.00"
31000,Nebraska,Plains,2009,"$71,459.70","1,812,683","$39,422.00"
31000,Nebraska,Plains,2010,"$75,194.10","1,830,194","$41,085.00"
31000,Nebraska,Plains,2011,"$84,096.10","1,843,937","$45,607.00"
31000,Nebraska,Plains,2012,"$86,235.90","1,859,140","$46,385.00"
31000,Nebraska,Plains,2013,"$86,022.20","1,873,681","$45,911.00"
31000,Nebraska,Plains,2014,"$91,084.50","1,890,242","$48,187.00"
31000,Nebraska,Plains,2015,"$94,681.70","1,904,766","$49,708.00"
31000,Nebraska,Plains,2016,"$93,559.70","1,921,616","$48,688.00"
31000,Nebraska,Plains,2017,"$95,823.70","1,934,551","$49,533.00"
31000,Nebraska,Plains,2018,"$100,067.80","1,945,483","$51,436.00"
31000,Nebraska,Plains,2019,"$104,615.90","1,954,962","$53,513.00"
31000,Nebraska,Plains,2020,"$111,734.10","1,963,318","$56,911.00"
31000,Nebraska,Plains,2021,"$125,057.80","1,964,697","$63,652.00"
31000,Nebraska,Plains,2022,"$130,888.60","1,972,595","$66,354.00"
31000,Nebraska,Plains,2023,"$142,166.50","1,988,172","$71,506.00"
31000,Nebraska,Plains,2024,"$145,798.50","2,005,591","$72,696.00"
31000,Nebraska,Plains,2025,"$153,082.30","2,018,006","$75,858.00"
32000,Nevada,Far West,1929,$78.60,"90,000",$874.00
32000,Nevada,Far West,1930,$76.70,"92,000",$834.00
32000,Nevada,Far West,1931,$62.50,"94,000",$665.00
32000,Nevada,Far West,1932,$53.50,"96,000",$557.00
32000,Nevada,Far West,1933,$47.90,"96,000",$499.00
32000,Nevada,Far West,1934,$54.90,"98,000",$560.00
32000,Nevada,Far West,1935,$66.70,"100,000",$667.00
32000,Nevada,Far West,1936,$85.30,"101,000",$845.00
32000,Nevada,Far West,1937,$79.80,"103,000",$775.00
32000,Nevada,Far West,1938,$82.40,"105,000",$785.00
32000,Nevada,Far West,1939,$92.50,"107,000",$864.00
32000,Nevada,Far West,1940,$101.90,"113,000",$902.00
32000,Nevada,Far West,1941,$122.20,"122,000","$1,001.00"
32000,Nevada,Far West,1942,$221.30,"139,000","$1,592.00"
32000,Nevada,Far West,1943,$235.60,"152,000","$1,550.00"
32000,Nevada,Far West,1944,$236.60,"155,000","$1,526.00"
32000,Nevada,Far West,1945,$243.70,"147,000","$1,658.00"
32000,Nevada,Far West,1946,$259.00,"145,000","$1,786.00"
32000,Nevada,Far West,1947,$266.90,"149,000","$1,791.00"
32000,Nevada,Far West,1948,$282.60,"156,000","$1,811.00"
32000,Nevada,Far West,1949,$293.20,"157,000","$1,868.00"
32000,Nevada,Far West,1950,$338.40,"162,000","$2,089.00"
32000,Nevada,Far West,1951,$388.90,"168,000","$2,315.00"
32000,Nevada,Far West,1952,$454.80,"181,000","$2,513.00"
32000,Nevada,Far West,1953,$502.00,"195,000","$2,574.00"
32000,Nevada,Far West,1954,$541.40,"213,000","$2,542.00"
32000,Nevada,Far West,1955,$629.80,"237,000","$2,657.00"
32000,Nevada,Far West,1956,$658.60,"250,000","$2,634.00"
32000,Nevada,Far West,1957,$707.00,"260,000","$2,719.00"
32000,Nevada,Far West,1958,$747.70,"269,000","$2,780.00"
32000,Nevada,Far West,1959,$818.00,"279,000","$2,932.00"
32000,Nevada,Far West,1960,$896.10,"291,000","$3,079.00"
32000,Nevada,Far West,1961,$993.10,"315,000","$3,153.00"
32000,Nevada,Far West,1962,"$1,185.80","352,000","$3,369.00"
32000,Nevada,Far West,1963,"$1,330.00","397,000","$3,350.00"
32000,Nevada,Far West,1964,"$1,443.10","426,000","$3,388.00"
32000,Nevada,Far West,1965,"$1,545.00","444,000","$3,480.00"
32000,Nevada,Far West,1966,"$1,630.40","446,000","$3,656.00"
32000,Nevada,Far West,1967,"$1,731.80","449,000","$3,857.00"
32000,Nevada,Far West,1968,"$2,013.60","464,000","$4,340.00"
32000,Nevada,Far West,1969,"$2,278.60","480,000","$4,747.00"
32000,Nevada,Far West,1970,"$2,560.40","493,223","$5,191.00"
32000,Nevada,Far West,1971,"$2,860.40","519,989","$5,501.00"
32000,Nevada,Far West,1972,"$3,196.80","546,736","$5,847.00"
32000,Nevada,Far West,1973,"$3,630.10","568,910","$6,381.00"
32000,Nevada,Far West,1974,"$4,025.20","596,713","$6,746.00"
32000,Nevada,Far West,1975,"$4,544.00","619,847","$7,331.00"
32000,Nevada,Far West,1976,"$5,170.50","646,823","$7,994.00"
32000,Nevada,Far West,1977,"$5,977.90","678,134","$8,815.00"
32000,Nevada,Far West,1978,"$7,225.70","719,345","$10,045.00"
32000,Nevada,Far West,1979,"$8,372.00","765,121","$10,942.00"
32000,Nevada,Far West,1980,"$9,681.40","810,215","$11,949.00"
32000,Nevada,Far West,1981,"$10,998.20","847,656","$12,975.00"
32000,Nevada,Far West,1982,"$11,752.70","881,538","$13,332.00"
32000,Nevada,Far West,1983,"$12,530.80","901,978","$13,893.00"
32000,Nevada,Far West,1984,"$13,634.30","924,921","$14,741.00"
32000,Nevada,Far West,1985,"$14,791.30","951,032","$15,553.00"
32000,Nevada,Far West,1986,"$15,979.10","980,614","$16,295.00"
32000,Nevada,Far West,1987,"$17,407.00","1,023,374","$17,009.00"
32000,Nevada,Far West,1988,"$19,826.30","1,075,023","$18,443.00"
32000,Nevada,Far West,1989,"$22,328.90","1,137,382","$19,632.00"
32000,Nevada,Far West,1990,"$25,039.20","1,220,695","$20,512.00"
32000,Nevada,Far West,1991,"$27,543.60","1,296,171","$21,250.00"
32000,Nevada,Far West,1992,"$30,459.90","1,351,367","$22,540.00"
32000,Nevada,Far West,1993,"$32,932.90","1,411,215","$23,337.00"
32000,Nevada,Far West,1994,"$36,442.30","1,499,298","$24,306.00"
32000,Nevada,Far West,1995,"$40,075.50","1,581,578","$25,339.00"
32000,Nevada,Far West,1996,"$44,336.70","1,666,320","$26,608.00"
32000,Nevada,Far West,1997,"$48,450.20","1,764,104","$27,464.00"
32000,Nevada,Far West,1998,"$54,217.20","1,853,191","$29,256.00"
32000,Nevada,Far West,1999,"$58,623.60","1,934,718","$30,301.00"
32000,Nevada,Far West,2000,"$64,312.60","2,018,741","$31,858.00"
32000,Nevada,Far West,2001,"$68,026.70","2,098,399","$32,418.00"
32000,Nevada,Far West,2002,"$69,952.70","2,173,791","$32,180.00"
32000,Nevada,Far West,2003,"$74,518.40","2,248,850","$33,136.00"
32000,Nevada,Far West,2004,"$82,524.70","2,346,222","$35,173.00"
32000,Nevada,Far West,2005,"$92,194.10","2,432,143","$37,907.00"
32000,Nevada,Far West,2006,"$99,485.10","2,522,658","$39,437.00"
32000,Nevada,Far West,2007,"$103,706.00","2,601,072","$39,870.00"
32000,Nevada,Far West,2008,"$102,535.90","2,653,630","$38,640.00"
32000,Nevada,Far West,2009,"$96,982.80","2,684,665","$36,125.00"
32000,Nevada,Far West,2010,"$100,750.40","2,701,888","$37,289.00"
32000,Nevada,Far West,2011,"$104,596.40","2,710,129","$38,595.00"
32000,Nevada,Far West,2012,"$108,696.10","2,739,290","$39,680.00"
32000,Nevada,Far West,2013,"$108,914.40","2,769,188","$39,331.00"
32000,Nevada,Far West,2014,"$115,514.10","2,808,779","$41,126.00"
32000,Nevada,Far West,2015,"$125,088.60","2,855,986","$43,799.00"
32000,Nevada,Far West,2016,"$129,879.10","2,904,614","$44,715.00"
32000,Nevada,Far West,2017,"$138,847.00","2,954,768","$46,991.00"
32000,Nevada,Far West,2018,"$148,408.10","3,011,007","$49,289.00"
32000,Nevada,Far West,2019,"$159,393.00","3,068,665","$51,942.00"
32000,Nevada,Far West,2020,"$170,447.50","3,116,851","$54,686.00"
32000,Nevada,Far West,2021,"$192,132.90","3,148,472","$61,024.00"
32000,Nevada,Far West,2022,"$199,226.60","3,177,672","$62,696.00"
32000,Nevada,Far West,2023,"$214,392.70","3,211,077","$66,767.00"
32000,Nevada,Far West,2024,"$228,086.60","3,253,543","$70,104.00"
32000,Nevada,Far West,2025,"$240,111.70","3,282,188","$73,156.00"
33000,New Hampshire,New England,1929,$321.30,"467,000",$688.00
33000,New Hampshire,New England,1930,$301.90,"466,000",$648.00
33000,New Hampshire,New England,1931,$263.30,"470,000",$560.00
33000,New Hampshire,New England,1932,$203.80,"474,000",$430.00
33000,New Hampshire,New England,1933,$200.50,"477,000",$420.00
33000,New Hampshire,New England,1934,$230.30,"480,000",$480.00
33000,New Hampshire,New England,1935,$242.20,"481,000",$504.00
33000,New Hampshire,New England,1936,$260.60,"481,000",$542.00
33000,New Hampshire,New England,1937,$274.30,"481,000",$570.00
33000,New Hampshire,New England,1938,$260.60,"485,000",$537.00
33000,New Hampshire,New England,1939,$277.40,"490,000",$566.00
33000,New Hampshire,New England,1940,$288.20,"492,000",$586.00
33000,New Hampshire,New England,1941,$353.40,"491,000",$720.00
33000,New Hampshire,New England,1942,$419.80,"482,000",$871.00
33000,New Hampshire,New England,1943,$462.10,"461,000","$1,002.00"
33000,New Hampshire,New England,1944,$497.60,"460,000","$1,082.00"
33000,New Hampshire,New England,1945,$528.30,"464,000","$1,139.00"
33000,New Hampshire,New England,1946,$578.30,"495,000","$1,168.00"
33000,New Hampshire,New England,1947,$627.80,"509,000","$1,233.00"
33000,New Hampshire,New England,1948,$682.20,"520,000","$1,312.00"
33000,New Hampshire,New England,1949,$691.20,"533,000","$1,297.00"
33000,New Hampshire,New England,1950,$730.40,"532,000","$1,373.00"
33000,New Hampshire,New England,1951,$813.70,"529,000","$1,538.00"
33000,New Hampshire,New England,1952,$862.50,"535,000","$1,612.00"
33000,New Hampshire,New England,1953,$925.50,"547,000","$1,692.00"
33000,New Hampshire,New England,1954,$967.50,"554,000","$1,746.00"
33000,New Hampshire,New England,1955,"$1,041.20","557,000","$1,869.00"
33000,New Hampshire,New England,1956,"$1,104.20","566,000","$1,951.00"
33000,New Hampshire,New England,1957,"$1,181.40","572,000","$2,065.00"
33000,New Hampshire,New England,1958,"$1,203.30","581,000","$2,071.00"
33000,New Hampshire,New England,1959,"$1,309.90","596,000","$2,198.00"
33000,New Hampshire,New England,1960,"$1,382.90","609,000","$2,271.00"
33000,New Hampshire,New England,1961,"$1,456.10","618,000","$2,356.00"
33000,New Hampshire,New England,1962,"$1,556.90","632,000","$2,464.00"
33000,New Hampshire,New England,1963,"$1,624.70","649,000","$2,503.00"
33000,New Hampshire,New England,1964,"$1,746.90","663,000","$2,635.00"
33000,New Hampshire,New England,1965,"$1,883.80","676,000","$2,787.00"
33000,New Hampshire,New England,1966,"$2,064.00","681,000","$3,031.00"
33000,New Hampshire,New England,1967,"$2,254.80","697,000","$3,235.00"
33000,New Hampshire,New England,1968,"$2,491.00","709,000","$3,513.00"
33000,New Hampshire,New England,1969,"$2,781.30","724,000","$3,842.00"
33000,New Hampshire,New England,1970,"$2,965.70","741,932","$3,997.00"
33000,New Hampshire,New England,1971,"$3,220.10","762,173","$4,225.00"
33000,New Hampshire,New England,1972,"$3,562.00","781,699","$4,557.00"
33000,New Hampshire,New England,1973,"$4,013.30","801,824","$5,005.00"
33000,New Hampshire,New England,1974,"$4,417.20","817,073","$5,406.00"
33000,New Hampshire,New England,1975,"$4,802.30","830,025","$5,786.00"
33000,New Hampshire,New England,1976,"$5,436.00","847,025","$6,418.00"
33000,New Hampshire,New England,1977,"$6,146.40","871,860","$7,050.00"
33000,New Hampshire,New England,1978,"$7,090.70","893,974","$7,932.00"
33000,New Hampshire,New England,1979,"$8,112.50","911,893","$8,896.00"
33000,New Hampshire,New England,1980,"$9,281.80","924,250","$10,043.00"
33000,New Hampshire,New England,1981,"$10,505.80","936,621","$11,217.00"
33000,New Hampshire,New England,1982,"$11,561.60","947,720","$12,199.00"
33000,New Hampshire,New England,1983,"$12,714.40","958,134","$13,270.00"
33000,New Hampshire,New England,1984,"$14,352.90","976,863","$14,693.00"
33000,New Hampshire,New England,1985,"$15,831.00","996,753","$15,883.00"
33000,New Hampshire,New England,1986,"$17,499.70","1,025,054","$17,072.00"
33000,New Hampshire,New England,1987,"$19,284.80","1,054,289","$18,292.00"
33000,New Hampshire,New England,1988,"$21,307.50","1,082,576","$19,682.00"
33000,New Hampshire,New England,1989,"$22,825.30","1,104,523","$20,665.00"
33000,New Hampshire,New England,1990,"$23,005.00","1,112,384","$20,681.00"
33000,New Hampshire,New England,1991,"$23,818.20","1,109,929","$21,459.00"
33000,New Hampshire,New England,1992,"$24,951.90","1,117,784","$22,323.00"
33000,New Hampshire,New England,1993,"$25,765.20","1,129,458","$22,812.00"
33000,New Hampshire,New England,1994,"$27,503.10","1,142,560","$24,071.00"
33000,New Hampshire,New England,1995,"$29,176.00","1,157,561","$25,205.00"
33000,New Hampshire,New England,1996,"$30,892.60","1,174,719","$26,298.00"
33000,New Hampshire,New England,1997,"$33,286.10","1,189,425","$27,985.00"
33000,New Hampshire,New England,1998,"$36,597.50","1,205,940","$30,348.00"
33000,New Hampshire,New England,1999,"$38,930.20","1,222,014","$31,857.00"
33000,New Hampshire,New England,2000,"$43,796.10","1,239,882","$35,323.00"
33000,New Hampshire,New England,2001,"$46,179.90","1,255,517","$36,782.00"
33000,New Hampshire,New England,2002,"$46,972.30","1,269,089","$37,013.00"
33000,New Hampshire,New England,2003,"$47,833.00","1,279,840","$37,374.00"
33000,New Hampshire,New England,2004,"$50,733.00","1,290,121","$39,324.00"
33000,New Hampshire,New England,2005,"$52,464.30","1,298,492","$40,404.00"
33000,New Hampshire,New England,2006,"$56,084.90","1,308,389","$42,866.00"
33000,New Hampshire,New England,2007,"$58,305.50","1,312,540","$44,422.00"
33000,New Hampshire,New England,2008,"$60,153.80","1,315,906","$45,713.00"
33000,New Hampshire,New England,2009,"$59,381.50","1,316,102","$45,119.00"
33000,New Hampshire,New England,2010,"$61,880.90","1,317,105","$46,982.00"
33000,New Hampshire,New England,2011,"$64,888.90","1,321,939","$49,086.00"
33000,New Hampshire,New England,2012,"$67,318.10","1,327,372","$50,715.00"
33000,New Hampshire,New England,2013,"$67,121.80","1,331,163","$50,423.00"
33000,New Hampshire,New England,2014,"$69,630.50","1,339,344","$51,988.00"
33000,New Hampshire,New England,2015,"$72,779.60","1,343,764","$54,161.00"
33000,New Hampshire,New England,2016,"$75,229.00","1,351,178","$55,677.00"
33000,New Hampshire,New England,2017,"$78,661.00","1,359,076","$57,878.00"
33000,New Hampshire,New England,2018,"$82,353.70","1,364,941","$60,335.00"
33000,New Hampshire,New England,2019,"$87,724.10","1,371,857","$63,946.00"
33000,New Hampshire,New England,2020,"$93,153.80","1,378,752","$67,564.00"
33000,New Hampshire,New England,2021,"$102,663.30","1,387,907","$73,970.00"
33000,New Hampshire,New England,2022,"$105,210.80","1,396,647","$75,331.00"
33000,New Hampshire,New England,2023,"$111,148.60","1,401,530","$79,305.00"
33000,New Hampshire,New England,2024,"$117,220.30","1,408,518","$83,222.00"
33000,New Hampshire,New England,2025,"$123,076.50","1,415,342","$86,959.00"
34000,New Jersey,Mideast,1929,"$3,673.70","3,989,000",$921.00
34000,New Jersey,Mideast,1930,"$3,461.90","4,068,000",$851.00
34000,New Jersey,Mideast,1931,"$3,054.60","4,120,000",$741.00
34000,New Jersey,Mideast,1932,"$2,443.20","4,120,000",$593.00
34000,New Jersey,Mideast,1933,"$2,171.30","4,107,000",$529.00
34000,New Jersey,Mideast,1934,"$2,363.90","4,089,000",$578.00
34000,New Jersey,Mideast,1935,"$2,578.60","4,085,000",$631.00
34000,New Jersey,Mideast,1936,"$2,920.20","4,084,000",$715.00
34000,New Jersey,Mideast,1937,"$3,079.30","4,088,000",$753.00
34000,New Jersey,Mideast,1938,"$2,888.00","4,100,000",$704.00
34000,New Jersey,Mideast,1939,"$3,125.90","4,129,000",$757.00
34000,New Jersey,Mideast,1940,"$3,463.80","4,175,000",$830.00
34000,New Jersey,Mideast,1941,"$4,122.80","4,255,000",$969.00
34000,New Jersey,Mideast,1942,"$5,112.00","4,314,000","$1,185.00"
34000,New Jersey,Mideast,1943,"$6,116.90","4,206,000","$1,454.00"
34000,New Jersey,Mideast,1944,"$6,572.80","4,171,000","$1,576.00"
34000,New Jersey,Mideast,1945,"$6,632.30","4,122,000","$1,609.00"
34000,New Jersey,Mideast,1946,"$6,971.30","4,505,000","$1,547.00"
34000,New Jersey,Mideast,1947,"$7,352.30","4,628,000","$1,589.00"
34000,New Jersey,Mideast,1948,"$7,960.20","4,774,000","$1,667.00"
34000,New Jersey,Mideast,1949,"$8,014.20","4,889,000","$1,639.00"
34000,New Jersey,Mideast,1950,"$8,866.30","4,872,000","$1,820.00"
34000,New Jersey,Mideast,1951,"$10,131.70","5,006,000","$2,024.00"
34000,New Jersey,Mideast,1952,"$10,985.80","5,125,000","$2,144.00"
34000,New Jersey,Mideast,1953,"$11,828.80","5,229,000","$2,262.00"
34000,New Jersey,Mideast,1954,"$12,040.20","5,360,000","$2,246.00"
34000,New Jersey,Mideast,1955,"$12,773.20","5,502,000","$2,322.00"
34000,New Jersey,Mideast,1956,"$13,863.50","5,615,000","$2,469.00"
34000,New Jersey,Mideast,1957,"$14,771.60","5,737,000","$2,575.00"
34000,New Jersey,Mideast,1958,"$14,608.80","5,890,000","$2,480.00"
34000,New Jersey,Mideast,1959,"$15,708.10","6,015,000","$2,611.00"
34000,New Jersey,Mideast,1960,"$16,552.90","6,103,000","$2,712.00"
34000,New Jersey,Mideast,1961,"$17,395.70","6,265,000","$2,777.00"
34000,New Jersey,Mideast,1962,"$18,718.60","6,376,000","$2,936.00"
34000,New Jersey,Mideast,1963,"$19,646.80","6,531,000","$3,008.00"
34000,New Jersey,Mideast,1964,"$21,063.70","6,660,000","$3,163.00"
34000,New Jersey,Mideast,1965,"$22,629.10","6,767,000","$3,344.00"
34000,New Jersey,Mideast,1966,"$24,502.90","6,851,000","$3,577.00"
34000,New Jersey,Mideast,1967,"$26,394.00","6,928,000","$3,810.00"
